        -nan         -nan         -nan
        -nan         -nan         -nan
        -nan         -nan         -nan
     129.821      206.226     -52.6718
      99.546      165.846     -36.7891
    -11.8762     -19.2668      5.49005
     188.284      324.995      -67.541
     90.3288      156.395     -39.2958
   -0.402264     0.830185     0.781293
     133.889      241.401     -56.1443
     32.3572      49.1051     -15.5918
     14.7074      25.9269     -6.13025
     76.8436      128.905     -35.2685
     238.476      452.497      -96.078
     -69.361     -131.464      28.1042
     107.683      209.879     -41.0736
     41.7601      73.1925     -20.5606
    -17.8666     -30.7232      8.74611
     -9.6922     -13.8449      6.80318
     69.1258      130.998     -31.3698
     -123.91     -239.558      55.2584
    -338.308     -655.423       154.28
     -8.3375     -20.6962      4.11224
    -44.5055     -91.0799       23.622
    -134.748         -279      76.9073
     16.5699      24.9475      -9.1088
     12.4387      23.5843     -6.22745
     40.9121      73.4879       -20.33
    -2.84979     -8.66655      1.25233
    -24.6747     -46.7275      14.2228
     -69.676     -134.646      43.5799
   -0.826629      -4.1032      0.11995
     2.64612      7.82966     -1.80735
    -4.93992     -4.49889      4.83353
     16.6078      30.3401     -7.49612
    -76.7017     -155.903      31.7959
    -380.233     -779.147      164.711
    -16.6781     -40.1245      8.19441
